candidateId, stateId, hasChief, percentageStatePopulation,  wonState, percentageStateVotes, credibility, stubbornness, won, percentageVotes, changedBelief, sameBelief, nChiefs, percentageCandidatePopulation
candidate_0, Florida, false, 13, true, 80, 66, 49, true, 39, unknown, false, 2, 42,
candidate_0, Hawaii, true, 26, false, 30, 66, 49, true, 39, true, false, 2, 42,
candidate_0, Kansas, true, 15, true, 66, 66, 49, true, 39, false, false, 2, 42,
candidate_1, Alaska, true, 26, false, 40, 63, 62, false, 39, false, true, 3, 57,
candidate_1, California, true, 18, false, 14, 63, 62, false, 39, true, false, 3, 57,
candidate_1, Florida, true, 13, false, 20, 63, 62, false, 39, false, false, 3, 57,
candidate_1, Hawaii, false, 26, true, 40, 63, 62, false, 39, unknown, false, 3, 57,
candidate_1, Kansas, false, 15, false, 33, 63, 62, false, 39, unknown, false, 3, 57,
candidate_0, Alaska, false, 24, false, 30, 73, 60, false, 53, unknown, false, 4, 75,
candidate_0, California, true, 12, false, 40, 73, 60, false, 53, true, false, 4, 75,
candidate_0, Florida, true, 24, false, 30, 73, 60, false, 53, true, false, 4, 75,
candidate_0, Hawaii, true, 14, false, 16, 73, 60, false, 53, false, false, 4, 75,
candidate_0, Kansas, true, 24, true, 50, 73, 60, false, 53, true, true, 4, 75,
candidate_1, Alaska, true, 24, true, 40, 91, 10, true, 53, true, false, 1, 24,
candidate_1, California, false, 12, true, 60, 91, 10, true, 53, unknown, true, 1, 24,
candidate_1, Florida, false, 24, true, 60, 91, 10, true, 53, unknown, true, 1, 24,
candidate_1, Hawaii, false, 14, true, 66, 91, 10, true, 53, unknown, false, 1, 24,
candidate_1, Kansas, false, 24, false, 50, 91, 10, true, 53, unknown, false, 1, 24,
candidate_0, Alaska, true, 16, true, 60, 62, 6, false, 51, true, false, 4, 83,
candidate_0, California, false, 16, false, 20, 62, 6, false, 51, unknown, false, 4, 83,
candidate_0, Florida, true, 16, false, 20, 62, 6, false, 51, true, false, 4, 83,
candidate_0, Hawaii, true, 19, false, 0, 62, 6, false, 51, false, true, 4, 83,
candidate_0, Kansas, true, 32, false, 10, 62, 6, false, 51, true, true, 4, 83,
candidate_1, Alaska, false, 16, false, 40, 68, 8, true, 51, unknown, false, 1, 16,
candidate_1, California, true, 16, false, 0, 68, 8, true, 51, true, false, 1, 16,
candidate_1, Florida, false, 16, true, 60, 68, 8, true, 51, unknown, false, 1, 16,
candidate_1, Hawaii, false, 19, true, 83, 68, 8, true, 51, unknown, false, 1, 16,
candidate_1, Kansas, false, 32, true, 60, 68, 8, true, 51, unknown, false, 1, 16,
candidate_0, Alaska, false, 22, false, 12, 76, 50, true, 37, unknown, false, 3, 60,
candidate_0, California, true, 22, false, 25, 76, 50, true, 37, true, false, 3, 60,
candidate_0, Florida, false, 17, true, 50, 76, 50, true, 37, unknown, false, 3, 60,
candidate_0, Hawaii, true, 14, true, 40, 76, 50, true, 37, false, false, 3, 60,
candidate_0, Kansas, true, 22, true, 62, 76, 50, true, 37, false, false, 3, 60,
candidate_1, Alaska, true, 22, true, 62, 89, 73, false, 37, false, false, 2, 40,
candidate_1, California, false, 22, false, 37, 89, 73, false, 37, unknown, false, 2, 40,
candidate_1, Florida, true, 17, false, 33, 89, 73, false, 37, false, false, 2, 40,
candidate_1, Hawaii, false, 14, false, 40, 89, 73, false, 37, unknown, false, 2, 40,
candidate_1, Kansas, false, 22, false, 0, 89, 73, false, 37, unknown, false, 2, 40,
candidate_0, Alaska, true, 14, true, 80, 96, 24, true, 57, true, false, 3, 45,
candidate_0, California, false, 25, true, 55, 96, 24, true, 57, unknown, false, 3, 45,
candidate_0, Florida, true, 14, false, 40, 96, 24, true, 57, false, false, 3, 45,
candidate_0, Hawaii, false, 28, true, 60, 96, 24, true, 57, unknown, false, 3, 45,
candidate_0, Kansas, true, 17, true, 50, 96, 24, true, 57, false, false, 3, 45,
candidate_1, Alaska, false, 14, false, 0, 89, 89, false, 57, unknown, false, 2, 54,
candidate_1, California, true, 25, false, 44, 89, 89, false, 57, false, false, 2, 54,
candidate_1, Florida, false, 14, false, 20, 89, 89, false, 57, unknown, false, 2, 54,
candidate_1, Hawaii, true, 28, false, 20, 89, 89, false, 57, false, false, 2, 54,
candidate_1, Kansas, false, 17, false, 50, 89, 89, false, 57, unknown, true, 2, 54,
candidate_0, Alaska, true, 24, false, 20, 91, 24, false, 34, false, false, 4, 85,
candidate_0, California, false, 14, false, 33, 91, 24, false, 34, unknown, false, 4, 85,
candidate_0, Florida, true, 19, false, 12, 91, 24, false, 34, false, false, 4, 85,
candidate_0, Hawaii, true, 17, true, 42, 91, 24, false, 34, true, false, 4, 85,
candidate_0, Kansas, true, 24, true, 50, 91, 24, false, 34, true, true, 4, 85,
candidate_1, Alaska, false, 24, false, 30, 91, 5, false, 34, unknown, false, 1, 14,
candidate_1, California, true, 14, true, 50, 91, 5, false, 34, true, false, 1, 14,
candidate_1, Florida, false, 19, false, 25, 91, 5, false, 34, unknown, false, 1, 14,
candidate_1, Hawaii, false, 17, false, 28, 91, 5, false, 34, unknown, false, 1, 14,
candidate_1, Kansas, false, 24, false, 40, 91, 5, false, 34, unknown, true, 1, 14,
candidate_0, Alaska, true, 23, true, 77, 99, 46, true, 64, true, false, 2, 43,
candidate_0, California, false, 25, true, 60, 99, 46, true, 64, unknown, false, 2, 43,
candidate_0, Florida, false, 17, true, 71, 99, 46, true, 64, unknown, false, 2, 43,
candidate_0, Hawaii, false, 12, true, 60, 99, 46, true, 64, unknown, false, 2, 43,
candidate_0, Kansas, true, 20, true, 50, 99, 46, true, 64, true, false, 2, 43,
candidate_1, Alaska, false, 23, false, 22, 64, 23, false, 64, unknown, false, 3, 56,
candidate_1, California, true, 25, false, 40, 64, 23, false, 64, true, false, 3, 56,
candidate_1, Florida, true, 17, false, 14, 64, 23, false, 64, true, false, 3, 56,
candidate_1, Hawaii, true, 12, false, 40, 64, 23, false, 64, false, false, 3, 56,
candidate_1, Kansas, false, 20, false, 25, 64, 23, false, 64, unknown, false, 3, 56,
candidate_0, Alaska, true, 30, true, 40, 88, 69, true, 42, true, false, 3, 63,
candidate_0, California, true, 15, true, 40, 88, 69, true, 42, true, true, 3, 63,
candidate_0, Florida, false, 18, false, 33, 88, 69, true, 42, unknown, false, 3, 63,
candidate_0, Hawaii, true, 18, true, 66, 88, 69, true, 42, true, false, 3, 63,
candidate_0, Kansas, false, 18, false, 33, 88, 69, true, 42, unknown, true, 3, 63,
candidate_1, Alaska, false, 30, false, 40, 75, 47, false, 42, unknown, true, 2, 36,
candidate_1, California, false, 15, false, 40, 75, 47, false, 42, unknown, false, 2, 36,
candidate_1, Florida, true, 18, false, 33, 75, 47, false, 42, false, false, 2, 36,
candidate_1, Hawaii, false, 18, false, 33, 75, 47, false, 42, unknown, false, 2, 36,
candidate_1, Kansas, true, 18, true, 66, 75, 47, false, 42, true, false, 2, 36,
candidate_0, Alaska, true, 22, false, 37, 98, 58, false, 40, false, false, 3, 54,
candidate_0, California, true, 14, false, 20, 98, 58, false, 40, false, false, 3, 54,
candidate_0, Florida, false, 25, false, 33, 98, 58, false, 40, unknown, false, 3, 54,
candidate_0, Hawaii, false, 20, true, 42, 98, 58, false, 40, unknown, false, 3, 54,
candidate_0, Kansas, true, 17, true, 50, 98, 58, false, 40, true, false, 3, 54,
candidate_1, Alaska, false, 22, true, 50, 81, 39, true, 40, unknown, true, 2, 45,
candidate_1, California, false, 14, false, 0, 81, 39, true, 40, unknown, false, 2, 45,
candidate_1, Florida, true, 25, true, 55, 81, 39, true, 40, true, false, 2, 45,
candidate_1, Hawaii, true, 20, false, 42, 81, 39, true, 40, true, false, 2, 45,
candidate_1, Kansas, false, 17, false, 33, 81, 39, true, 40, unknown, false, 2, 45,
candidate_0, Alaska, true, 19, true, 66, 98, 100, true, 48, true, false, 3, 54,
candidate_0, California, true, 16, true, 60, 98, 100, true, 48, true, false, 3, 54,
candidate_0, Florida, false, 16, false, 40, 98, 100, true, 48, unknown, false, 3, 54,
candidate_0, Hawaii, true, 19, true, 50, 98, 100, true, 48, true, true, 3, 54,
candidate_0, Kansas, false, 29, false, 33, 98, 100, true, 48, unknown, false, 3, 54,
candidate_1, Alaska, false, 19, false, 33, 95, 93, false, 48, unknown, false, 2, 45,
candidate_1, California, false, 16, false, 20, 95, 93, false, 48, unknown, false, 2, 45,
candidate_1, Florida, true, 16, true, 60, 95, 93, false, 48, false, false, 2, 45,
candidate_1, Hawaii, false, 19, false, 50, 95, 93, false, 48, unknown, false, 2, 45,
candidate_1, Kansas, true, 29, true, 55, 95, 93, false, 48, true, false, 2, 45,
candidate_0, Alaska, true, 25, false, 25, 80, 58, false, 61, false, false, 3, 67,
candidate_0, California, true, 16, false, 20, 80, 58, false, 61, false, false, 3, 67,
candidate_0, Florida, true, 25, false, 12, 80, 58, false, 61, false, false, 3, 67,
candidate_0, Hawaii, false, 16, false, 20, 80, 58, false, 61, unknown, true, 3, 67,
candidate_0, Kansas, false, 16, false, 0, 80, 58, false, 61, unknown, false, 3, 67,
candidate_1, Alaska, false, 25, true, 50, 77, 32, true, 61, unknown, false, 2, 32,
candidate_1, California, false, 16, true, 60, 77, 32, true, 61, unknown, false, 2, 32,
candidate_1, Florida, false, 25, true, 75, 77, 32, true, 61, unknown, false, 2, 32,
candidate_1, Hawaii, true, 16, true, 80, 77, 32, true, 61, true, true, 2, 32,
candidate_1, Kansas, true, 16, false, 40, 77, 32, true, 61, false, false, 2, 32,
candidate_0, Alaska, false, 21, false, 25, 63, 6, false, 43, unknown, true, 3, 62,
candidate_0, California, true, 18, false, 28, 63, 6, false, 43, false, true, 3, 62,
candidate_0, Florida, true, 27, false, 40, 63, 6, false, 43, true, false, 3, 62,
candidate_0, Hawaii, true, 16, true, 50, 63, 6, false, 43, false, false, 3, 62,
candidate_0, Kansas, false, 16, false, 33, 63, 6, false, 43, unknown, false, 3, 62,
candidate_1, Alaska, true, 21, true, 62, 71, 17, true, 43, false, false, 2, 37,
candidate_1, California, false, 18, true, 42, 71, 17, true, 43, unknown, false, 2, 37,
candidate_1, Florida, false, 27, true, 50, 71, 17, true, 43, unknown, false, 2, 37,
candidate_1, Hawaii, false, 16, false, 33, 71, 17, true, 43, unknown, false, 2, 37,
candidate_1, Kansas, true, 16, false, 16, 71, 17, true, 43, true, false, 2, 37,
candidate_0, Alaska, true, 15, false, 33, 89, 86, true, 45, true, false, 2, 37,
candidate_0, California, false, 22, true, 55, 89, 86, true, 45, unknown, false, 2, 37,
candidate_0, Florida, false, 20, true, 50, 89, 86, true, 45, unknown, true, 2, 37,
candidate_0, Hawaii, true, 22, true, 44, 89, 86, true, 45, true, true, 2, 37,
candidate_0, Kansas, false, 20, true, 37, 89, 86, true, 45, unknown, false, 2, 37,
candidate_1, Alaska, false, 15, true, 50, 81, 84, false, 45, unknown, false, 3, 62,
candidate_1, California, true, 22, false, 33, 81, 84, false, 45, false, false, 3, 62,
candidate_1, Florida, true, 20, false, 50, 81, 84, false, 45, false, true, 3, 62,
candidate_1, Hawaii, false, 22, false, 33, 81, 84, false, 45, unknown, true, 3, 62,
candidate_1, Kansas, true, 20, false, 37, 81, 84, false, 45, true, false, 3, 62,
candidate_0, Alaska, false, 21, true, 62, 80, 35, true, 42, unknown, false, 3, 57,
candidate_0, California, true, 13, false, 40, 80, 35, true, 42, false, false, 3, 57,
candidate_0, Florida, true, 23, true, 44, 80, 35, true, 42, true, false, 3, 57,
candidate_0, Hawaii, true, 21, true, 50, 80, 35, true, 42, true, true, 3, 57,
candidate_0, Kansas, false, 21, false, 12, 80, 35, true, 42, unknown, false, 3, 57,
candidate_1, Alaska, true, 21, false, 25, 63, 8, false, 42, true, false, 2, 42,
candidate_1, California, false, 13, false, 0, 63, 8, false, 42, unknown, false, 2, 42,
candidate_1, Florida, false, 23, false, 44, 63, 8, false, 42, unknown, false, 2, 42,
candidate_1, Hawaii, false, 21, false, 12, 63, 8, false, 42, unknown, true, 2, 42,
candidate_1, Kansas, true, 21, false, 12, 63, 8, false, 42, true, false, 2, 42,
candidate_0, Alaska, false, 24, true, 80, 89, 30, true, 60, unknown, false, 2, 31,
candidate_0, California, false, 24, true, 70, 89, 30, true, 60, unknown, true, 2, 31,
candidate_0, Florida, true, 17, true, 71, 89, 30, true, 60, false, false, 2, 31,
candidate_0, Hawaii, true, 14, true, 50, 89, 30, true, 60, true, false, 2, 31,
candidate_0, Kansas, false, 19, false, 25, 89, 30, true, 60, unknown, true, 2, 31,
candidate_1, Alaska, true, 24, false, 20, 97, 90, false, 60, false, true, 3, 68,
candidate_1, California, true, 24, false, 10, 97, 90, false, 60, false, false, 3, 68,
candidate_1, Florida, false, 17, false, 14, 97, 90, false, 60, unknown, false, 3, 68,
candidate_1, Hawaii, false, 14, false, 16, 97, 90, false, 60, unknown, true, 3, 68,
candidate_1, Kansas, true, 19, true, 62, 97, 90, false, 60, true, false, 3, 68,
candidate_0, Alaska, true, 22, true, 50, 93, 74, true, 40, false, false, 3, 61,
candidate_0, California, false, 22, false, 40, 93, 74, true, 40, unknown, false, 3, 61,
candidate_0, Florida, false, 15, false, 28, 93, 74, true, 40, unknown, true, 3, 61,
candidate_0, Hawaii, true, 20, false, 33, 93, 74, true, 40, false, false, 3, 61,
candidate_0, Kansas, true, 18, true, 50, 93, 74, true, 40, false, false, 3, 61,
candidate_1, Alaska, false, 22, false, 40, 83, 28, false, 40, unknown, false, 2, 38,
candidate_1, California, true, 22, false, 20, 83, 28, false, 40, true, false, 2, 38,
candidate_1, Florida, true, 15, true, 57, 83, 28, false, 40, false, false, 2, 38,
candidate_1, Hawaii, false, 20, true, 66, 83, 28, false, 40, unknown, false, 2, 38,
candidate_1, Kansas, false, 18, false, 25, 83, 28, false, 40, unknown, false, 2, 38,
candidate_0, Alaska, true, 25, true, 44, 88, 19, false, 38, false, false, 4, 83,
candidate_0, California, true, 19, false, 28, 88, 19, false, 38, false, true, 4, 83,
candidate_0, Florida, false, 16, false, 33, 88, 19, false, 38, unknown, false, 4, 83,
candidate_0, Hawaii, true, 22, true, 50, 88, 19, false, 38, true, false, 4, 83,
candidate_0, Kansas, true, 16, false, 16, 88, 19, false, 38, false, false, 4, 83,
candidate_1, Alaska, false, 25, false, 44, 87, 11, true, 38, unknown, false, 1, 16,
candidate_1, California, false, 19, false, 28, 87, 11, true, 38, unknown, false, 1, 16,
candidate_1, Florida, true, 16, true, 50, 87, 11, true, 38, true, false, 1, 16,
candidate_1, Hawaii, false, 22, false, 25, 87, 11, true, 38, unknown, false, 1, 16,
candidate_1, Kansas, false, 16, true, 50, 87, 11, true, 38, unknown, false, 1, 16,
candidate_0, Alaska, false, 23, true, 55, 94, 95, false, 39, unknown, false, 3, 60,
candidate_0, California, true, 18, false, 14, 94, 95, false, 39, false, false, 3, 60,
candidate_0, Florida, false, 15, true, 50, 94, 95, false, 39, unknown, false, 3, 60,
candidate_0, Hawaii, true, 26, false, 30, 94, 95, false, 39, false, true, 3, 60,
candidate_0, Kansas, true, 15, false, 16, 94, 95, false, 39, false, false, 3, 60,
candidate_1, Alaska, true, 23, false, 33, 81, 12, true, 39, true, false, 2, 39,
candidate_1, California, false, 18, false, 42, 81, 12, true, 39, unknown, false, 2, 39,
candidate_1, Florida, true, 15, false, 16, 81, 12, true, 39, true, true, 2, 39,
candidate_1, Hawaii, false, 26, false, 30, 81, 12, true, 39, unknown, false, 2, 39,
candidate_1, Kansas, false, 15, true, 83, 81, 12, true, 39, unknown, true, 2, 39,
candidate_0, Alaska, true, 24, true, 50, 81, 36, true, 48, true, false, 3, 63,
candidate_0, California, false, 24, true, 50, 81, 36, true, 48, unknown, true, 3, 63,
candidate_0, Florida, true, 19, true, 50, 81, 36, true, 48, true, true, 3, 63,
candidate_0, Hawaii, false, 12, false, 20, 81, 36, true, 48, unknown, false, 3, 63,
candidate_0, Kansas, true, 19, true, 62, 81, 36, true, 48, true, false, 3, 63,
candidate_1, Alaska, false, 24, false, 20, 65, 4, false, 48, unknown, false, 2, 36,
candidate_1, California, true, 24, false, 30, 65, 4, false, 48, true, false, 2, 36,
candidate_1, Florida, false, 19, false, 25, 65, 4, false, 48, unknown, false, 2, 36,
candidate_1, Hawaii, true, 12, false, 0, 65, 4, false, 48, true, true, 2, 36,
candidate_1, Kansas, false, 19, false, 12, 65, 4, false, 48, unknown, false, 2, 36,
candidate_0, Alaska, false, 18, false, 0, 66, 22, false, 50, unknown, false, 1, 26,
candidate_0, California, true, 26, false, 30, 66, 22, false, 50, true, true, 1, 26,
candidate_0, Florida, false, 13, false, 20, 66, 22, false, 50, unknown, false, 1, 26,
candidate_0, Hawaii, false, 15, false, 16, 66, 22, false, 50, unknown, false, 1, 26,
candidate_0, Kansas, false, 26, true, 50, 66, 22, false, 50, unknown, false, 1, 26,
candidate_1, Alaska, true, 18, false, 42, 94, 29, true, 50, false, false, 4, 73,
candidate_1, California, false, 26, true, 50, 94, 29, true, 50, unknown, false, 4, 73,
candidate_1, Florida, true, 13, true, 80, 94, 29, true, 50, true, false, 4, 73,
candidate_1, Hawaii, true, 15, false, 33, 94, 29, true, 50, false, true, 4, 73,
candidate_1, Kansas, true, 26, false, 50, 94, 29, true, 50, false, false, 4, 73,
candidate_0, Alaska, false, 21, true, 57, 89, 100, false, 50, unknown, true, 4, 78,
candidate_0, California, true, 18, false, 33, 89, 100, false, 50, true, false, 4, 78,
candidate_0, Florida, true, 25, false, 25, 89, 100, false, 50, false, false, 4, 78,
candidate_0, Hawaii, true, 18, false, 16, 89, 100, false, 50, false, false, 4, 78,
candidate_0, Kansas, true, 15, true, 60, 89, 100, false, 50, false, false, 4, 78,
candidate_1, Alaska, true, 21, false, 28, 96, 85, true, 50, false, false, 1, 21,
candidate_1, California, false, 18, true, 50, 96, 85, true, 50, unknown, false, 1, 21,
candidate_1, Florida, false, 25, true, 75, 96, 85, true, 50, unknown, false, 1, 21,
candidate_1, Hawaii, false, 18, true, 50, 96, 85, true, 50, unknown, true, 1, 21,
candidate_1, Kansas, false, 15, false, 40, 96, 85, true, 50, unknown, false, 1, 21,
candidate_0, Alaska, true, 21, false, 0, 76, 82, false, 34, true, false, 3, 58,
candidate_0, California, true, 14, true, 50, 76, 82, false, 34, false, false, 3, 58,
candidate_0, Florida, true, 21, true, 44, 76, 82, false, 34, false, false, 3, 58,
candidate_0, Hawaii, false, 17, false, 28, 76, 82, false, 34, unknown, false, 3, 58,
candidate_0, Kansas, false, 24, true, 50, 76, 82, false, 34, unknown, false, 3, 58,
candidate_1, Alaska, false, 21, false, 33, 97, 87, false, 34, unknown, false, 2, 41,
candidate_1, California, false, 14, false, 50, 97, 87, false, 34, unknown, true, 2, 41,
candidate_1, Florida, false, 21, false, 22, 97, 87, false, 34, unknown, true, 2, 41,
candidate_1, Hawaii, true, 17, false, 28, 97, 87, false, 34, false, false, 2, 41,
candidate_1, Kansas, true, 24, false, 30, 97, 87, false, 34, false, false, 2, 41,
candidate_0, Alaska, false, 25, true, 37, 71, 81, true, 41, unknown, false, 2, 35,
candidate_0, California, true, 16, true, 40, 71, 81, true, 41, false, false, 2, 35,
candidate_0, Florida, true, 19, false, 33, 71, 81, true, 41, true, true, 2, 35,
candidate_0, Hawaii, false, 22, true, 42, 71, 81, true, 41, unknown, false, 2, 35,
candidate_0, Kansas, false, 16, true, 60, 71, 81, true, 41, unknown, true, 2, 35,
candidate_1, Alaska, true, 25, false, 37, 64, 13, false, 41, true, false, 3, 64,
candidate_1, California, false, 16, false, 40, 64, 13, false, 41, unknown, false, 3, 64,
candidate_1, Florida, false, 19, false, 16, 64, 13, false, 41, unknown, false, 3, 64,
candidate_1, Hawaii, true, 22, false, 42, 64, 13, false, 41, true, true, 3, 64,
candidate_1, Kansas, true, 16, false, 40, 64, 13, false, 41, false, false, 3, 64,
candidate_0, Alaska, true, 20, false, 42, 89, 48, false, 38, true, false, 1, 20,
candidate_0, California, false, 14, false, 20, 89, 48, false, 38, unknown, false, 1, 20,
candidate_0, Florida, false, 26, false, 33, 89, 48, false, 38, unknown, false, 1, 20,
candidate_0, Hawaii, false, 14, false, 20, 89, 48, false, 38, unknown, false, 1, 20,
candidate_0, Kansas, false, 23, false, 25, 89, 48, false, 38, unknown, false, 1, 20,
candidate_1, Alaska, false, 20, false, 14, 74, 78, true, 38, unknown, false, 4, 79,
candidate_1, California, true, 14, true, 80, 74, 78, true, 38, false, false, 4, 79,
candidate_1, Florida, true, 26, false, 33, 74, 78, true, 38, false, true, 4, 79,
candidate_1, Hawaii, true, 14, false, 40, 74, 78, true, 38, true, false, 4, 79,
candidate_1, Kansas, true, 23, false, 37, 74, 78, true, 38, true, false, 4, 79,
candidate_0, Alaska, true, 17, false, 33, 88, 28, false, 58, false, false, 3, 55,
candidate_0, California, true, 20, false, 14, 88, 28, false, 58, false, false, 3, 55,
candidate_0, Florida, true, 17, false, 16, 88, 28, false, 58, false, false, 3, 55,
candidate_0, Hawaii, false, 23, true, 50, 88, 28, false, 58, unknown, true, 3, 55,
candidate_0, Kansas, false, 20, false, 28, 88, 28, false, 58, unknown, false, 3, 55,
candidate_1, Alaska, false, 17, false, 33, 86, 50, true, 58, unknown, true, 2, 44,
candidate_1, California, false, 20, true, 57, 86, 50, true, 58, unknown, false, 2, 44,
candidate_1, Florida, false, 17, true, 83, 86, 50, true, 58, unknown, false, 2, 44,
candidate_1, Hawaii, true, 23, false, 50, 86, 50, true, 58, true, false, 2, 44,
candidate_1, Kansas, true, 20, true, 71, 86, 50, true, 58, true, false, 2, 44,
candidate_0, Alaska, true, 15, true, 50, 80, 92, true, 50, true, false, 3, 63,
candidate_0, California, false, 23, true, 55, 80, 92, true, 50, unknown, false, 3, 63,
candidate_0, Florida, true, 23, false, 33, 80, 92, true, 50, false, false, 3, 63,
candidate_0, Hawaii, false, 13, true, 60, 80, 92, true, 50, unknown, false, 3, 63,
candidate_0, Kansas, true, 23, true, 55, 80, 92, true, 50, true, false, 3, 63,
candidate_1, Alaska, false, 15, false, 50, 66, 26, false, 50, unknown, false, 2, 36,
candidate_1, California, true, 23, false, 44, 66, 26, false, 50, true, false, 2, 36,
candidate_1, Florida, false, 23, false, 22, 66, 26, false, 50, unknown, false, 2, 36,
candidate_1, Hawaii, true, 13, false, 40, 66, 26, false, 50, false, false, 2, 36,
candidate_1, Kansas, false, 23, false, 22, 66, 26, false, 50, unknown, false, 2, 36,
candidate_0, Alaska, true, 16, false, 33, 90, 89, true, 41, false, false, 2, 44,
candidate_0, California, false, 16, false, 16, 90, 89, true, 41, unknown, true, 2, 44,
candidate_0, Florida, false, 25, true, 66, 90, 89, true, 41, unknown, false, 2, 44,
candidate_0, Hawaii, true, 27, false, 30, 90, 89, true, 41, false, false, 2, 44,
candidate_0, Kansas, false, 13, true, 60, 90, 89, true, 41, unknown, false, 2, 44,
candidate_1, Alaska, false, 16, true, 50, 72, 32, false, 41, unknown, false, 3, 55,
candidate_1, California, true, 16, false, 33, 72, 32, false, 41, false, false, 3, 55,
candidate_1, Florida, true, 25, false, 33, 72, 32, false, 41, true, true, 3, 55,
candidate_1, Hawaii, false, 27, false, 30, 72, 32, false, 41, unknown, false, 3, 55,
candidate_1, Kansas, true, 13, false, 40, 72, 32, false, 41, true, false, 3, 55,
candidate_0, Alaska, false, 18, false, 16, 70, 45, false, 45, unknown, false, 3, 66,
candidate_0, California, false, 15, false, 40, 70, 45, false, 45, unknown, true, 3, 66,
candidate_0, Florida, true, 15, true, 60, 70, 45, false, 45, false, false, 3, 66,
candidate_0, Hawaii, true, 30, true, 50, 70, 45, false, 45, true, true, 3, 66,
candidate_0, Kansas, true, 21, true, 42, 70, 45, false, 45, false, false, 3, 66,
candidate_1, Alaska, true, 18, true, 66, 93, 53, true, 45, true, false, 2, 33,
candidate_1, California, true, 15, true, 60, 93, 53, true, 45, true, false, 2, 33,
candidate_1, Florida, false, 15, false, 20, 93, 53, true, 45, unknown, true, 2, 33,
candidate_1, Hawaii, false, 30, false, 40, 93, 53, true, 45, unknown, false, 2, 33,
candidate_1, Kansas, false, 21, false, 42, 93, 53, true, 45, unknown, false, 2, 33,
candidate_0, Alaska, true, 17, false, 0, 65, 12, false, 53, false, false, 4, 75,
candidate_0, California, true, 17, false, 14, 65, 12, false, 53, true, false, 4, 75,
candidate_0, Florida, false, 24, false, 20, 65, 12, false, 53, unknown, false, 4, 75,
candidate_0, Hawaii, true, 21, false, 11, 65, 12, false, 53, true, true, 4, 75,
candidate_0, Kansas, true, 19, false, 0, 65, 12, false, 53, false, false, 4, 75,
candidate_1, Alaska, false, 17, true, 57, 65, 26, true, 53, unknown, false, 1, 24,
candidate_1, California, false, 17, false, 42, 65, 26, true, 53, unknown, false, 1, 24,
candidate_1, Florida, true, 24, false, 30, 65, 26, true, 53, true, true, 1, 24,
candidate_1, Hawaii, false, 21, true, 66, 65, 26, true, 53, unknown, false, 1, 24,
candidate_1, Kansas, false, 19, true, 75, 65, 26, true, 53, unknown, true, 1, 24,
candidate_0, Alaska, false, 25, false, 20, 69, 7, false, 56, unknown, false, 2, 35,
candidate_0, California, false, 15, false, 33, 69, 7, false, 56, unknown, false, 2, 35,
candidate_0, Florida, true, 15, false, 0, 69, 7, false, 56, false, false, 2, 35,
candidate_0, Hawaii, true, 20, false, 12, 69, 7, false, 56, true, false, 2, 35,
candidate_0, Kansas, false, 23, false, 22, 69, 7, false, 56, unknown, false, 2, 35,
candidate_1, Alaska, true, 25, false, 10, 64, 58, false, 56, true, false, 3, 64,
candidate_1, California, true, 15, false, 33, 64, 58, false, 56, true, false, 3, 64,
candidate_1, Florida, false, 15, false, 50, 64, 58, false, 56, unknown, false, 3, 64,
candidate_1, Hawaii, false, 20, false, 25, 64, 58, false, 56, unknown, false, 3, 64,
candidate_1, Kansas, true, 23, false, 22, 64, 58, false, 56, true, false, 3, 64,
candidate_0, Alaska, false, 21, false, 14, 61, 35, false, 62, unknown, false, 2, 40,
candidate_0, California, false, 15, false, 20, 61, 35, false, 62, unknown, false, 2, 40,
candidate_0, Florida, true, 18, false, 33, 61, 35, false, 62, false, false, 2, 40,
candidate_0, Hawaii, false, 21, false, 28, 61, 35, false, 62, unknown, false, 2, 40,
candidate_0, Kansas, true, 21, false, 0, 61, 35, false, 62, true, true, 2, 40,
candidate_1, Alaska, true, 21, true, 57, 94, 80, true, 62, true, false, 3, 59,
candidate_1, California, true, 15, true, 60, 94, 80, true, 62, true, false, 3, 59,
candidate_1, Florida, false, 18, true, 50, 94, 80, true, 62, unknown, false, 3, 59,
candidate_1, Hawaii, true, 21, true, 71, 94, 80, true, 62, true, false, 3, 59,
candidate_1, Kansas, false, 21, true, 71, 94, 80, true, 62, unknown, true, 3, 59,
candidate_0, Alaska, true, 20, false, 22, 93, 71, false, 62, false, false, 3, 58,
candidate_0, California, false, 20, false, 22, 93, 71, false, 62, unknown, true, 3, 58,
candidate_0, Florida, false, 20, true, 44, 93, 71, false, 62, unknown, false, 3, 58,
candidate_0, Hawaii, true, 16, false, 28, 93, 71, false, 62, true, false, 3, 58,
candidate_0, Kansas, true, 20, false, 22, 93, 71, false, 62, false, false, 3, 58,
candidate_1, Alaska, false, 20, true, 66, 92, 26, true, 62, unknown, false, 2, 41,
candidate_1, California, true, 20, true, 66, 92, 26, true, 62, true, false, 2, 41,
candidate_1, Florida, true, 20, false, 44, 92, 26, true, 62, true, false, 2, 41,
candidate_1, Hawaii, false, 16, true, 57, 92, 26, true, 62, unknown, false, 2, 41,
candidate_1, Kansas, false, 20, true, 77, 92, 26, true, 62, unknown, true, 2, 41,
candidate_0, Alaska, true, 15, false, 16, 61, 13, false, 44, true, true, 3, 57,
candidate_0, California, false, 21, false, 25, 61, 13, false, 44, unknown, false, 3, 57,
